2023-01-23 00:21:28.514 [ DEBUG | com.servlet.ejournal.pools.PageAccessPool | PageAccessPool ] - Access commands initialized successful
2023-01-23 03:49:51.462 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 20 and 
2023-01-23 03:49:51.464 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:51.466 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 21 and 
2023-01-23 03:49:51.468 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:51.470 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 22 and 
2023-01-23 03:49:51.472 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:51.474 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:51.980 [ ERROR | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Unauthorized access to command change-locale by admin@gmail.com
2023-01-23 03:49:52.934 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:49:52.934 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 03:49:52.934 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command get-all-courses acquired successful
2023-01-23 03:49:52.935 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark = '-1' and 
2023-01-23 03:49:52.936 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where final_mark = '-1' and 
2023-01-23 03:49:52.936 [ FATAL | com.servlet.ejournal.model.dao.impl.CourseDAO | CourseDAO ] - select * from (epam.user_course natural join epam.course natural join epam.topic_course natural join epam.teacher_course) where final_mark = '-1' order by c_id limit 5 offset 0
2023-01-23 03:49:52.942 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 18 and 
2023-01-23 03:49:52.948 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:52.950 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 19 and 
2023-01-23 03:49:52.952 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:52.954 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 20 and 
2023-01-23 03:49:52.955 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:52.957 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 21 and 
2023-01-23 03:49:52.963 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:52.965 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 22 and 
2023-01-23 03:49:52.967 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:52.969 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:54.355 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:49:54.355 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 03:49:54.355 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command get-all-courses acquired successful
2023-01-23 03:49:54.356 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 10 and 
2023-01-23 03:49:54.356 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 10 and final_mark = '-1' and 
2023-01-23 03:49:54.357 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 10 and 
2023-01-23 03:49:54.357 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 10 and final_mark = '-1' and 
2023-01-23 03:49:54.357 [ FATAL | com.servlet.ejournal.model.dao.impl.CourseDAO | CourseDAO ] - select * from (epam.user_course natural join epam.course natural join epam.topic_course natural join epam.teacher_course) where u_id = 10 and final_mark = '-1' order by c_id limit 5 offset 0
2023-01-23 03:49:54.367 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 19 and 
2023-01-23 03:49:54.370 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:54.372 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 20 and 
2023-01-23 03:49:54.374 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:54.377 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 21 and 
2023-01-23 03:49:54.382 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:54.384 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 22 and 
2023-01-23 03:49:54.386 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:54.388 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:57.896 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:49:57.896 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 03:49:57.896 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command get-all-courses acquired successful
2023-01-23 03:49:57.897 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and 
2023-01-23 03:49:57.897 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and final_mark = '-1' and 
2023-01-23 03:49:57.899 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and 
2023-01-23 03:49:57.899 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and final_mark = '-1' and 
2023-01-23 03:49:57.899 [ FATAL | com.servlet.ejournal.model.dao.impl.CourseDAO | CourseDAO ] - select * from (epam.user_course natural join epam.course natural join epam.topic_course natural join epam.teacher_course) where u_id = 34 and final_mark = '-1' order by c_id limit 5 offset 0
2023-01-23 03:49:57.903 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 18 and 
2023-01-23 03:49:57.904 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:57.905 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 23 and 
2023-01-23 03:49:57.906 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:57.908 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:59.621 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:49:59.621 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 03:49:59.621 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command get-all-courses acquired successful
2023-01-23 03:49:59.622 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and 
2023-01-23 03:49:59.622 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and final_mark = '-1' and 
2023-01-23 03:49:59.625 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and 
2023-01-23 03:49:59.625 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and final_mark = '-1' and 
2023-01-23 03:49:59.625 [ FATAL | com.servlet.ejournal.model.dao.impl.CourseDAO | CourseDAO ] - select * from (epam.user_course natural join epam.course natural join epam.topic_course natural join epam.teacher_course) where u_id = 34 and final_mark = '-1' order by c_id desc limit 5 offset 0
2023-01-23 03:49:59.632 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 23 and 
2023-01-23 03:49:59.634 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:59.636 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 18 and 
2023-01-23 03:49:59.637 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:49:59.639 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:50:01.607 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:50:01.608 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 03:50:01.608 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command get-all-courses acquired successful
2023-01-23 03:50:01.608 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and 
2023-01-23 03:50:01.608 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and extract(epoch from start_date) * 1000 > 1674438601608 and 
2023-01-23 03:50:01.608 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and extract(epoch from start_date) * 1000 > 1674438601608 and final_mark = '-1' and 
2023-01-23 03:50:01.615 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and 
2023-01-23 03:50:01.615 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and extract(epoch from start_date) * 1000 > 1674438601608 and 
2023-01-23 03:50:01.615 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and extract(epoch from start_date) * 1000 > 1674438601608 and final_mark = '-1' and 
2023-01-23 03:50:01.616 [ FATAL | com.servlet.ejournal.model.dao.impl.CourseDAO | CourseDAO ] - select * from (epam.user_course natural join epam.course natural join epam.topic_course natural join epam.teacher_course) where u_id = 34 and extract(epoch from start_date) * 1000 > 1674438601608 and final_mark = '-1' order by c_id desc limit 5 offset 0
2023-01-23 03:50:01.620 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 23 and 
2023-01-23 03:50:01.622 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:50:01.623 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:50:03.705 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:50:03.705 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 03:50:03.705 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command get-all-courses acquired successful
2023-01-23 03:50:03.705 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and 
2023-01-23 03:50:03.705 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and extract(epoch from start_date) * 1000 < 1674438603705 and extract(epoch from end_date) * 1000 > 1674438603705 and 
2023-01-23 03:50:03.706 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and extract(epoch from start_date) * 1000 < 1674438603705 and extract(epoch from end_date) * 1000 > 1674438603705 and final_mark = '-1' and 
2023-01-23 03:50:03.708 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and 
2023-01-23 03:50:03.708 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and extract(epoch from start_date) * 1000 < 1674438603705 and extract(epoch from end_date) * 1000 > 1674438603705 and 
2023-01-23 03:50:03.708 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and extract(epoch from start_date) * 1000 < 1674438603705 and extract(epoch from end_date) * 1000 > 1674438603705 and final_mark = '-1' and 
2023-01-23 03:50:03.708 [ FATAL | com.servlet.ejournal.model.dao.impl.CourseDAO | CourseDAO ] - select * from (epam.user_course natural join epam.course natural join epam.topic_course natural join epam.teacher_course) where u_id = 34 and extract(epoch from start_date) * 1000 < 1674438603705 and extract(epoch from end_date) * 1000 > 1674438603705 and final_mark = '-1' order by c_id desc limit 5 offset 0
2023-01-23 03:50:03.712 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 18 and 
2023-01-23 03:50:03.716 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:50:03.718 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:50:05.872 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:50:05.872 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 03:50:05.872 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command get-all-courses acquired successful
2023-01-23 03:50:05.872 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and 
2023-01-23 03:50:05.872 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and extract(epoch from end_date) * 1000 < 1674438605872 and 
2023-01-23 03:50:05.873 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and extract(epoch from end_date) * 1000 < 1674438605872 and final_mark = '-1' and 
2023-01-23 03:50:05.874 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and 
2023-01-23 03:50:05.874 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and extract(epoch from end_date) * 1000 < 1674438605872 and 
2023-01-23 03:50:05.874 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where u_id = 34 and extract(epoch from end_date) * 1000 < 1674438605872 and final_mark = '-1' and 
2023-01-23 03:50:05.875 [ FATAL | com.servlet.ejournal.model.dao.impl.CourseDAO | CourseDAO ] - select * from (epam.user_course natural join epam.course natural join epam.topic_course natural join epam.teacher_course) where u_id = 34 and extract(epoch from end_date) * 1000 < 1674438605872 and final_mark = '-1' order by c_id desc limit 5 offset 0
2023-01-23 03:50:05.876 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:50:07.511 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:50:07.512 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 03:50:07.512 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command get-all-courses acquired successful
2023-01-23 03:50:07.512 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where extract(epoch from end_date) * 1000 < 1674438607512 and 
2023-01-23 03:50:07.512 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where extract(epoch from end_date) * 1000 < 1674438607512 and final_mark = '-1' and 
2023-01-23 03:50:07.514 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where extract(epoch from end_date) * 1000 < 1674438607512 and 
2023-01-23 03:50:07.515 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where extract(epoch from end_date) * 1000 < 1674438607512 and final_mark = '-1' and 
2023-01-23 03:50:07.515 [ FATAL | com.servlet.ejournal.model.dao.impl.CourseDAO | CourseDAO ] - select * from (epam.user_course natural join epam.course natural join epam.topic_course natural join epam.teacher_course) where extract(epoch from end_date) * 1000 < 1674438607512 and final_mark = '-1' order by c_id desc limit 5 offset 0
2023-01-23 03:50:07.520 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 24 and 
2023-01-23 03:50:07.522 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:50:07.523 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 22 and 
2023-01-23 03:50:07.524 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:50:07.525 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where c_id = 19 and 
2023-01-23 03:50:07.527 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:50:07.528 [ INFO | com.servlet.ejournal.utils.SqlUtil | SqlUtil ] - where user_type = 'TEACHER' and 
2023-01-23 03:50:18.589 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:50:18.589 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Command is null
2023-01-23 03:50:21.614 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:50:21.614 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to command granted
2023-01-23 03:50:21.615 [ DEBUG | com.servlet.ejournal.controller.commands.CommandPool | CommandPool ] - Command update-user acquired successful
2023-01-23 03:50:21.622 [ DEBUG | com.servlet.ejournal.services.impl.UserServiceImpl | UserServiceImpl ] - User admin@gmail.com updated successful
2023-01-23 03:50:21.632 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:50:21.632 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Command is null
2023-01-23 03:51:51.975 [ DEBUG | com.servlet.ejournal.pools.PageAccessPool | PageAccessPool ] - Access commands initialized successful
2023-01-23 03:51:51.985 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:51:51.985 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Command is null
2023-01-23 03:51:53.771 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:51:53.772 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Command is null
2023-01-23 03:51:55.249 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:51:55.249 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Command is null
2023-01-23 03:51:56.183 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Access to page granted
2023-01-23 03:51:56.184 [ DEBUG | com.servlet.ejournal.controller.filters.AccessFilter | AccessFilter ] - Command is null
